dem1,dem2,dem3,dem4,dem5,dem6,dem7,dem8,dem9,dem10,dem11,dem12,klim1,klim2,klim3,klim4,klim5,klim6,klim7,klim8,klim9,klim10,klim11,klim12,klim13,klim14,klim15,klim16,klim17,klim18,klim19,klim20,klim21,klim22,klim23,klim24,klim25,klim26,klim27,klim28,job_sat1,job_sat2,job_sat3,job_sat4,job_sat5,job_sat6,job_sat7,job_sat8,job_sat9,job_sat10,job_sat11,job_sat12,job_sat13,job_sat14,job_sat15,job_sat16,job_sat17,job_sat18,job_sat19,tol_intol1,tol_intol2,tol_intol3,tol_intol4,tol_intol5,tol_intol6,tol_intol7,tol_intol8,tol_intol9,tol_intol10,tol_intol11,tol_intol12,tol_intol13,life_sat1,life_sat2,life_sat3,life_sat4,life_sat5,purp1,purp2,purp3,purp4,purp5,neuro1,neuro2,klim_sum_1,klim_sum_2,klim_sum_3,klim_sum_4,job_sat_sum_1,job_sat_sum_2,job_sat_sum_3,job_sat_sum_4,job_sat_sum_5,job_sat_sum,tol_intol_sum_1,tol_intol_sum_2,life_sat_sum_1,purp_sum_1,neuro_sum_1,mdl2_5_klim4,mdl2_5_klim1,mdl2_5_klim2,mdl2_5_klim5,mdl2_5_klim6,mdl2_5_klim9,mdl2_5_klim8,mdl2_5_klim10,mdl2_5_klim12,mdl2_5_klim14,mdl2_5_klim16,mdl2_5_klim15,mdl2_5_klim17,mdl2_5_klim19,mdl2_5_klim21,mdl2_5_klim25,mdl2_5_klim22,mdl2_5_klim23,mdl2_5_klim26,mdl2_5_klim28,mdl2_5_sum,mdl2_5_sum_1,mdl2_5_sum_2,mdl2_5_sum_3,mdl2_5_sum_4,mdl4_5_klim4,mdl4_5_klim1,mdl4_5_klim2,mdl4_5_klim5,mdl4_5_klim6,mdl4_5_klim9,mdl4_5_klim8,mdl4_5_klim10,mdl4_5_klim12,mdl4_5_klim14,mdl4_5_klim15,mdl4_5_klim16,mdl4_5_klim22,mdl4_5_klim23,mdl4_5_klim28,mdl4_5_klim21,mdl4_5_klim19,mdl4_5_sum,mdl4_5_sum_1,mdl4_5_sum_2,mdl4_5_sum_4,mdl4_5_sum_3
Женщина,51,Город с численностью от 100 тысяч до 500 тысяч,Среднее общее (11 классов),20 + лет,20 + лет,Медицина;,До 500 человек,оператор эвм,70,15 000 — 30 000,Да,3,3,3,3,5,2,4,4,5,4,4,5,3,5,3,4,4,3,4,5,4,2,1,3,3,4,3,3,2,2,2,2,2,3,2,2,2,3,2,3,3,3,4,3,4,4,2,5,5,4,5,4,5,5,5,5,5,5,5,5,3,3,3,4,4,4,3,4,4,2,6,5,23,30,27,19,8,9,7,9,17,50,33,30,17,17,11,3,2.4990055551017636,1.8869830584143186,3.1831584793905474,1.3905069568402377,5,3.4363819861375746,3.7271386251682164,4.272075325635987,4.625342579009361,4,3.0429885761262376,4.03751976380253,2.231051203756786,3.6574731025882663,3,1.1971650234096467,0.8612950900181903,3.128022347910672,2.1451725743889667,60.3212802476993,11.959654049746867,21.06093851595114,16.96903264627382,10.331655035727476,3,2.618030197039933,1.9551313764091967,3.00522897696768,1.3336481262568913,5,3.4134099616927416,3.7000061436646035,4.2746140353681366,4.5925948304511905,3,3.9037777368859037,1.3802766354579672,0.9032308100970117,2.573349858271374,4,2.9177936317324704,51.5710923202951,11.912038676673701,20.980624971176674,11.760635040712256,6.91779363173247
Женщина,43,Город с численностью от 50 тысяч до 100 тысяч,Высшее,15-20 лет,15-20 лет,Обслуживание;,До 500 человек,делопроизводитель,75,15 000 — 30 000,Да,7,4,2,2,4,4,2,2,3,4,3,3,4,3,5,1,4,2,6,6,7,1,2,2,2,4,3,2,1,1,1,1,1,1,1,1,1,2,3,5,4,3,2,3,4,3,2,5,6,2,5,5,6,6,5,4,4,4,4,6,1,4,2,5,3,4,5,5,3,3,5,2,25,22,31,16,4,4,6,12,14,40,35,27,15,20,7,2,5.831012961904115,2.5159774112190916,2.546526783512438,2.7810139136804755,3,1.7181909930687873,3.7271386251682164,2.563245195381592,2.7752055474056165,1,5.071647626877063,4.03751976380253,3.346576805635179,6.400577929529466,2,0.5985825117048234,1.7225901800363805,3.128022347910672,1.4301150495926445,58.19394364642909,15.674531070316121,13.783780361024212,19.856322125844237,8.87931008924452,2,6.108737126426511,2.606841835212262,2.404183181574144,2.6672962525137827,3,1.7067049808463708,3.7000061436646035,2.5647684212208817,2.755556898270714,5,0.9759444342214759,0.6901383177289836,1.8064616201940233,1.715566572180916,7,4.376690447598706,51.078896231653374,15.7870583957267,13.72703644400257,10.188110944325398,11.376690447598705
Женщина,45,Город с численностью от 500 тысяч до 950 тысяч,Неоконченное высшее,15-20 лет,10-15 лет,Медицина;,До 500 человек,медсестра,80,30 000 — 60 000,Нет,5,7,1,5,7,4,4,7,7,7,6,7,6,7,4,5,1,6,7,6,7,6,4,6,4,2,1,5,1,1,3,3,3,5,3,1,1,5,1,3,4,3,5,2,5,5,5,2,7,2,7,7,1,7,4,3,7,7,7,7,1,3,4,7,1,5,4,7,4,7,1,1,33,47,36,28,8,12,7,10,22,59,33,35,16,27,2,5,4.1650092585029395,4.402960469633411,4.456421871146767,2.7810139136804755,7,6.013668475740755,6.522492594044379,5.980905455890381,6.475479610613106,5,4.05731810150165,1.0093799409506325,3.9043396065743754,6.400577929529466,4,3.59149507022894,3.445180360072761,1.564011173955336,3.575287623981611,89.34554145604699,20.805405512963592,31.99254613628862,20.371615578556124,16.175974228238648,5,4.363383661733222,4.561973211621459,4.207320567754752,2.6672962525137827,7,5.973467432962297,6.475010751413056,5.98445964951539,6.429632762631667,4,4.87972217110738,4.140829906373901,3.6129232403880467,4.288916430452289,7,5.106138855531823,85.69107489399907,20.799973693623215,31.86257059652241,20.922391748321616,12.106138855531823
Женщина,38,Город с численностью от 500 тысяч до 950 тысяч,Высшее,5-10 лет,3-5 лет,Образование;,До 50 человек,преподаватель,55,15 000 — 30 000,Нет,7,7,6,7,6,7,6,7,7,7,7,7,6,7,7,7,6,5,7,7,4,6,5,3,5,7,1,6,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,5,6,6,6,2,6,6,3,6,1,5,4,5,2,6,6,6,6,6,2,2,46,48,43,33,20,16,15,15,25,91,25,29,17,30,4,7,5.831012961904115,4.402960469633411,3.819790175268657,4.866774348940832,7,6.013668475740755,6.522492594044379,5.980905455890381,6.475479610613106,7,7.100306677627888,6.056279645703795,3.9043396065743754,3.6574731025882663,5,3.59149507022894,4.306475450090951,5.474039108843676,4.290345148777933,108.29383790247147,25.920537955747015,31.99254613628862,27.718399032494325,22.662354777941502,7,6.108737126426511,4.561973211621459,3.606274772361216,4.66776844189912,7,5.973467432962297,6.475010751413056,5.98445964951539,6.429632762631667,7,6.8316110395503316,4.140829906373901,4.516154050485058,5.146699716542748,4,5.106138855531823,94.54875771731457,25.944753552308306,31.86257059652241,27.63529471295204,9.106138855531823
Мужчина,41,Город с численностью менее 50 тысяч,Неоконченное высшее,15-20 лет,5-10 лет,Производство;,До 500 человек,кладовщик,100,60 000 — 100 000,Затрудняюсь ответить,5,6,2,4,4,6,4,4,3,5,4,4,2,4,3,3,4,3,5,4,6,6,5,4,4,5,3,3,3,3,3,4,3,4,3,3,3,4,4,4,4,4,3,3,3,3,4,3,5,4,6,5,6,6,4,4,5,4,6,5,3,4,3,4,2,4,4,4,5,4,5,4,31,26,28,30,13,13,11,12,16,65,35,28,16,21,9,4,4.1650092585029395,3.773966116828637,2.546526783512438,4.171520870520713,3,3.4363819861375746,4.658923281460271,3.4176602605087893,3.700274063207489,3,3.0429885761262376,4.03751976380253,2.7888140046959826,5.4862096538823995,4,3.59149507022894,4.306475450090951,3.91002793488834,2.1451725743889667,73.1789656487832,18.65702302936473,18.213239591314125,18.35553199850715,17.953171029597197,4,4.363383661733222,3.9102627528183933,2.404183181574144,4.000944378770674,3,3.4134099616927416,4.625007679580754,3.419691228294509,3.6740758643609523,3,2.927833302664428,4.140829906373901,4.516154050485058,2.573349858271374,6,3.647242039665588,63.61636786628574,18.678773974896433,18.13218473392896,17.15816711779476,9.647242039665588
Женщина,38,Город с численностью от 100 тысяч до 500 тысяч,Среднее общее (11 классов),15-20 лет,10-15 лет,недвижимость,До 50 человек,офис менеджер,70,30 000 — 60 000,Да,4,5,4,6,4,4,6,5,5,6,1,4,2,4,3,1,3,2,5,2,5,1,1,4,1,4,2,4,2,2,2,4,4,4,4,2,1,3,1,5,4,4,3,3,3,2,3,7,6,5,6,2,4,7,7,4,7,4,5,7,4,5,5,4,5,5,5,7,6,5,1,3,33,27,21,17,10,14,5,13,14,56,37,34,23,28,4,6,3.3320074068023513,3.1449717640238646,2.546526783512438,2.7810139136804755,5,4.295477482671968,5.590707937752325,3.4176602605087893,3.700274063207489,1,3.0429885761262376,3.0281398228518976,2.7888140046959826,4.571841378235333,1,0.5985825117048234,0.8612950900181903,3.128022347910672,2.860230099185289,62.68855344288813,17.804519868019128,22.00411974414057,14.43178378190945,8.448130048818975,6,3.4907069293865773,3.2585522940153275,2.404183181574144,2.6672962525137827,5,4.266762452115927,5.550009215496905,3.419691228294509,3.6740758643609523,3,0.9759444342214759,0.6901383177289836,0.9032308100970117,3.431133144361832,5,3.647242039665588,57.37896616383301,17.82073865748983,21.91053876026829,9.000446706409303,8.647242039665588
Мужчина,39,Город с численностью жителей миллион и более человек,Неоконченное высшее,15-20 лет,5-10 лет,Обслуживание;,До 50 человек,бригадир,80,100 000 — 150 000,Нет,2,4,2,2,3,2,3,3,3,3,4,3,4,3,2,1,3,4,5,6,5,4,2,4,4,3,2,3,4,4,4,3,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,3,4,3,4,5,5,4,5,5,5,3,4,3,3,2,4,5,5,5,4,5,5,18,23,26,22,15,15,9,12,20,71,29,29,15,23,10,2,1.6660037034011757,2.5159774112190916,1.9098950876343286,1.3905069568402377,3,2.577286489603181,2.7953539688761624,2.563245195381592,2.7752055474056165,1,2.028659050750825,3.0281398228518976,2.7888140046959826,4.571841378235333,4,2.3943300468192934,1.7225901800363805,2.346016760933004,2.1451725743889667,49.21903817907307,9.482383159094834,13.711091201266552,13.417454256534038,12.608109562177644,2,1.7453534646932887,2.606841835212262,1.803137386180608,1.3336481262568913,3,2.5600574712695563,2.7750046077484525,2.5647684212208817,2.755556898270714,2,0.9759444342214759,2.7605532709159344,1.8064616201940233,2.573349858271374,5,3.647242039665588,41.90791943412105,9.48898081234305,13.655387398509605,10.116309183602807,8.647242039665588
Женщина,38,Город с численностью менее 50 тысяч,Высшее,15-20 лет,5-10 лет,Торговля;,До 50 человек,"Кассир приёмник, мастер ювелир",80,30 000 — 60 000,Нет,6,6,2,5,6,6,2,5,5,5,6,5,2,4,3,2,3,5,6,4,5,3,3,1,3,4,1,4,3,2,2,2,3,4,3,3,2,4,3,3,4,3,3,3,3,3,3,6,5,5,3,3,6,6,6,6,6,6,3,6,5,4,2,5,4,5,6,6,4,4,6,5,33,32,28,19,9,13,9,10,15,56,34,33,20,25,11,5,4.998011110203527,3.773966116828637,3.819790175268657,4.171520870520713,5,4.295477482671968,4.658923281460271,4.272075325635987,3.700274063207489,2,3.0429885761262376,3.0281398228518976,3.346576805635179,4.571841378235333,3,1.79574753511447,2.5838852700545707,3.128022347910672,2.860230099185289,73.0474702609109,21.763288272821534,21.926750152975714,15.989546582848646,13.367885252265001,5,5.236060394079866,3.9102627528183933,3.606274772361216,4.000944378770674,5,4.266762452115927,4.625007679580754,4.2746140353681366,3.6740758643609523,3,1.9518888684429518,2.0704149531869507,2.7096924302910352,3.431133144361832,5,4.376690447598706,66.13382217333739,21.753542298030148,21.84046003142577,13.16312939628277,9.376690447598705
Мужчина,51,Город с численностью жителей миллион и более человек,Среднее общее (11 классов),10-15 лет,3-5 лет,Общественное питание;,До 500 человек,экспедитор,100,15 000 — 30 000,Нет,7,5,7,6,3,7,6,3,5,7,6,5,4,5,1,1,3,1,4,6,5,5,1,1,3,7,2,1,5,5,5,5,4,5,5,5,3,1,3,4,4,5,3,5,3,5,3,3,7,7,6,7,7,7,6,3,7,4,5,7,6,7,7,4,2,7,7,7,7,7,5,1,41,35,21,20,20,19,7,13,19,78,44,32,26,35,6,6,5.831012961904115,3.1449717640238646,1.9098950876343286,4.866774348940832,5,2.577286489603181,6.522492594044379,4.272075325635987,4.625342579009361,1,1.0143295253754125,3.0281398228518976,2.231051203756786,4.571841378235333,3,2.9929125585241168,0.8612950900181903,5.474039108843676,0.7150575247963222,69.63851736319778,21.75265416250314,22.997196988292906,11.845361930219429,13.043304282182305,6,6.108737126426511,3.2585522940153275,1.803137386180608,4.66776844189912,5,2.5600574712695563,6.475010751413056,4.2746140353681366,4.5925948304511905,1,0.9759444342214759,3.450691588644918,0.9032308100970117,0.857783286090458,5,2.9177936317324704,59.84591608780984,21.838195248521565,22.90227708850194,7.187650119053863,7.91779363173247
Женщина,38,Город с численностью от 500 тысяч до 950 тысяч,Высшее,10-15 лет,1-3 года,Красота и здоровье;,До 500 человек,Рабочий,90,30 000 — 60 000,Да,2,4,2,1,4,2,2,1,1,1,4,1,7,1,1,1,1,1,1,2,4,3,1,2,1,1,4,2,1,3,3,1,1,4,3,2,1,1,3,2,1,1,1,1,1,1,1,5,6,4,7,5,4,1,4,4,6,7,4,4,1,1,1,2,1,1,1,3,1,1,7,6,17,16,11,14,8,10,5,4,5,32,32,29,6,7,13,1,1.6660037034011757,2.5159774112190916,2.546526783512438,1.3905069568402377,1,0.8590954965343937,0.9317846562920541,0.8544150651271973,0.9250685158018722,1,1.0143295253754125,1.0093799409506325,0.5577628009391965,3.6574731025882663,1,1.79574753511447,0.8612950900181903,0.782005586977668,1.4301150495926445,26.797487220284943,9.119014854972942,4.570363733755517,7.238945369853508,5.8691632617029725,1,1.7453534646932887,2.606841835212262,2.404183181574144,1.3336481262568913,1,0.8533524904231854,0.9250015359161509,0.8549228070736272,0.9185189660902381,1,0.9759444342214759,2.0704149531869507,0.9032308100970117,1.715566572180916,4,0.7294484079331176,25.03642758485926,9.090026607736586,4.551795799503202,6.665156769686354,4.729448407933118
Женщина,33,Город с численностью от 50 тысяч до 100 тысяч,Высшее,10-15 лет,5-10 лет,"Продажи, закупки;",До 50 человек,эксперт,40,30 000 — 60 000,Нет,4,5,4,4,4,4,3,5,4,6,6,5,3,6,2,1,5,5,6,6,5,1,1,2,2,4,1,1,4,4,4,4,4,4,4,2,3,2,4,4,4,3,3,4,2,3,3,6,6,6,6,5,6,6,5,2,6,6,6,6,2,2,2,2,2,6,6,6,6,6,6,6,28,35,30,12,16,14,9,11,15,65,41,31,10,30,12,4,3.3320074068023513,3.1449717640238646,2.546526783512438,2.7810139136804755,4,4.295477482671968,5.590707937752325,4.272075325635987,5.550411094811233,1,2.028659050750825,5.046899704753162,3.346576805635179,4.571841378235333,2,0.5985825117048234,0.8612950900181903,3.128022347910672,0.7150575247963222,62.81012612269515,15.80451986801913,23.708671840871514,15.993976939374498,7.302957474430007,4,3.4907069293865773,3.2585522940153275,2.404183181574144,2.6672962525137827,4,4.266762452115927,5.550009215496905,4.2746140353681366,5.511113796541428,2,0.9759444342214759,0.6901383177289836,0.9032308100970117,0.857783286090458,5,4.376690447598706,54.22702545274886,15.820738657489832,23.602499499522395,5.427096848137929,9.376690447598705
Женщина,53,Город с численностью от 100 тысяч до 500 тысяч,Высшее,20 + лет,1-3 года,"Продажи, закупки;",До 50 человек,руководитель отдела продаж,100,30 000 — 60 000,Да,1,6,4,3,4,3,7,1,4,1,7,1,7,1,1,1,1,2,6,5,7,1,1,7,4,3,7,1,4,4,4,4,4,5,4,5,4,4,4,4,4,3,3,5,4,4,3,3,2,2,2,2,2,3,5,2,2,2,2,2,5,4,4,4,3,6,5,5,5,5,4,4,28,22,23,24,16,18,12,11,19,76,16,15,20,26,8,3,0.8330018517005878,3.773966116828637,2.546526783512438,2.0857604352603567,4,0.8590954965343937,0.9317846562920541,0.8544150651271973,0.9250685158018722,1,1.0143295253754125,1.0093799409506325,3.346576805635179,6.400577929529466,4,0.5985825117048234,0.8612950900181903,2.346016760933004,0.7150575247963222,41.101435010000564,12.23925518730202,7.570363733755517,12.77086420149069,8.52095188745234,3,0.8726767323466443,3.9102627528183933,2.404183181574144,2.000472189385337,4,0.8533524904231854,0.9250015359161509,0.8549228070736272,0.9185189660902381,1,0.9759444342214759,0.6901383177289836,0.9032308100970117,0.857783286090458,7,4.376690447598706,35.543177951364356,12.187594856124518,7.551795799503202,4.427096848137929,11.376690447598705
Женщина,27,Москва,Высшее,5-10 лет,5-10 лет,Обслуживание;,До 500 человек,менеджер IT,100,150 000 — 200 000,Нет,7,7,7,7,7,6,7,7,7,7,7,6,7,6,5,6,7,7,7,7,7,7,4,6,7,6,5,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,1,7,1,6,5,6,5,2,6,7,1,2,7,5,5,6,7,3,7,7,7,7,7,1,1,48,47,46,38,19,20,15,15,24,93,31,25,26,35,2,7,5.831012961904115,4.402960469633411,4.456421871146767,4.171520870520713,7,6.013668475740755,6.522492594044379,5.126490390763184,5.550411094811233,6,5.071647626877063,7.065659586654428,3.9043396065743754,6.400577929529466,7,4.190077581933764,3.445180360072761,4.692033521866008,2.1451725743889667,105.9896675164614,25.861916173205007,30.21306255535955,28.442224749635333,21.4724640382615,7,6.108737126426511,4.561973211621459,4.207320567754752,4.000944378770674,7,5.973467432962297,6.475010751413056,5.129536842441763,5.511113796541428,5,5.855666605328856,4.830968224102885,3.6129232403880467,2.573349858271374,7,5.106138855531823,89.94715089155493,25.878975284573396,30.089128823358546,21.872907928091163,12.106138855531823
Мужчина,43,Город с численностью жителей миллион и более человек,Высшее,10-15 лет,0-1 года,строительство,До 1000 человек,главный инженер проекта,100,100 000 — 150 000,Нет,6,6,7,6,6,6,7,6,6,6,7,6,7,6,6,6,6,2,6,2,6,7,6,7,6,6,2,1,5,5,5,5,5,5,5,1,5,3,5,5,5,5,5,5,5,5,5,2,7,6,6,6,3,6,7,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,2,2,44,44,34,35,20,16,13,15,25,89,36,33,30,30,4,6,4.998011110203527,3.773966116828637,3.819790175268657,4.171520870520713,6,5.154572979206362,5.590707937752325,5.126490390763184,5.550411094811233,6,6.085977152252475,6.056279645703795,3.346576805635179,5.4862096538823995,6,4.190077581933764,5.167770540109141,4.692033521866008,0.7150575247963222,97.92545310153372,22.763288272821534,27.422182402533103,26.97504325747385,20.764939168705236,6,5.236060394079866,3.9102627528183933,3.606274772361216,4.000944378770674,6,5.120114942539113,5.550009215496905,5.129536842441763,5.511113796541428,6,5.855666605328856,4.830968224102885,5.4193848605820705,0.857783286090458,6,4.376690447598706,83.40481051875233,22.753542298030148,27.31077479701921,22.96380297610427,10.376690447598705
Женщина,41,Город с численностью от 500 тысяч до 950 тысяч,Высшее,15-20 лет,10-15 лет,Обслуживание;,До 500 человек,финансовый директор,1,30 000 — 60 000,Нет,7,6,2,4,4,4,2,6,4,4,4,6,3,6,4,3,4,4,5,2,5,4,3,4,2,5,1,3,3,3,3,3,5,5,5,4,5,4,4,5,5,5,5,4,3,4,4,5,6,5,5,3,6,4,6,5,5,3,5,5,3,4,3,3,2,3,4,3,3,3,5,5,29,33,27,22,12,19,13,15,20,79,34,29,15,16,10,4,5.831012961904115,3.773966116828637,2.546526783512438,2.7810139136804755,4,5.154572979206362,3.7271386251682164,5.126490390763184,5.550411094811233,3,4.05731810150165,4.03751976380253,2.7888140046959826,4.571841378235333,2,2.3943300468192934,2.5838852700545707,3.91002793488834,2.1451725743889667,73.98004194026133,18.932519775925666,23.558613089948995,18.455493248235495,13.03341582615117,4,6.108737126426511,3.9102627528183933,2.404183181574144,2.6672962525137827,4,5.120114942539113,3.7000061436646035,5.129536842441763,5.511113796541428,4,2.927833302664428,2.7605532709159344,2.7096924302910352,2.573349858271374,5,3.647242039665588,66.1699219403281,19.090479313332832,23.46077172518691,14.971428862142771,8.647242039665588
Женщина,29,Санкт-Петербург,Высшее,5-10 лет,5-10 лет,Гостиничный бизнес;,До 500 человек,директор,95,200 000 — 400 000,Нет,6,6,1,7,7,5,4,2,2,6,2,3,6,2,6,2,3,2,3,2,2,2,6,4,7,6,1,5,5,5,5,5,5,5,5,4,2,4,4,5,5,5,5,5,5,5,5,2,5,3,6,1,1,2,3,5,6,2,3,6,7,7,7,7,7,7,7,7,6,7,2,1,36,23,20,31,20,19,10,15,25,89,20,25,35,34,3,7,4.998011110203527,3.773966116828637,4.456421871146767,3.476267392100594,2,1.7181909930687873,5.590707937752325,2.563245195381592,1.8501370316037444,2,6.085977152252475,3.0281398228518976,1.6732884028175894,1.8287365512941332,7,1.1971650234096467,5.167770540109141,4.692033521866008,3.575287623981611,73.67534628666847,23.704666490279525,13.72228115780645,14.616141929216095,21.632256709366406,7,5.236060394079866,3.9102627528183933,4.207320567754752,3.3341203156422283,2,1.7067049808463708,5.550009215496905,2.5647684212208817,1.8370379321804762,6,1.9518888684429518,1.3802766354579672,5.4193848605820705,4.288916430452289,2,2.188345223799353,60.57509659877451,23.687764030295238,13.658520549744633,19.040466794935277,4.188345223799352
Женщина,52,Город с численностью от 500 тысяч до 950 тысяч,Среднее общее (11 классов),15-20 лет,1-3 года,Фриланс,1000+ человек,Фрилансер,80,0 — 15 000,Затрудняюсь ответить,5,5,4,4,1,4,4,4,6,4,4,5,6,5,4,4,4,3,5,5,5,5,5,5,5,4,4,3,4,3,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,5,6,6,5,6,6,4,2,3,4,4,4,6,5,5,5,5,4,5,5,5,5,5,2,3,27,34,30,31,15,15,9,12,20,71,38,23,24,25,5,4,4.1650092585029395,3.1449717640238646,0.6366316958781095,2.7810139136804755,6,3.4363819861375746,3.7271386251682164,4.272075325635987,4.625342579009361,4,4.05731810150165,4.03751976380253,2.7888140046959826,4.571841378235333,5,2.9929125585241168,4.306475450090951,3.128022347910672,2.1451725743889667,73.81664132718673,14.72762663208539,22.06093851595114,19.455493248235495,17.572582930914706,4,4.363383661733222,3.2585522940153275,0.601045795393536,2.6672962525137827,6,3.4134099616927416,3.7000061436646035,4.2746140353681366,4.5925948304511905,4,3.9037777368859037,3.450691588644918,4.516154050485058,2.573349858271374,5,3.647242039665588,63.96211824878538,14.890278003655869,21.980624971176674,18.443973234287252,8.647242039665588
Женщина,26,Город с численностью от 100 тысяч до 500 тысяч,Неоконченное высшее,3-5 лет,1-3 года,Логистика;,До 1000 человек,HR,80,60 000 — 100 000,Нет,4,5,4,4,4,3,4,3,4,4,4,3,5,4,1,4,1,4,5,5,3,2,1,2,1,2,2,3,3,4,4,4,4,4,3,3,2,3,4,5,4,4,3,2,3,2,3,6,5,3,6,6,7,3,3,5,6,6,2,6,3,3,3,5,3,5,5,4,5,5,6,6,28,27,23,13,15,14,9,13,13,64,36,28,17,24,12,4,3.3320074068023513,3.1449717640238646,2.546526783512438,2.0857604352603567,4,2.577286489603181,3.7271386251682164,2.563245195381592,3.700274063207489,4,1.0143295253754125,1.0093799409506325,2.7888140046959826,2.7431048269411997,1,1.1971650234096467,0.8612950900181903,1.564011173955336,2.1451725743889667,50.00048292269486,15.10926638959901,16.56794437336048,11.555628297963228,6.7676438617721395,4,3.4907069293865773,3.2585522940153275,2.404183181574144,2.000472189385337,4,2.5600574712695563,3.7000061436646035,2.5647684212208817,3.6740758643609523,1,3.9037777368859037,1.3802766354579672,0.9032308100970117,2.573349858271374,3,3.647242039665588,48.06069957525522,15.153914594361385,16.498907900515995,9.760635040712256,6.6472420396655885
Женщина,42,Город с численностью от 100 тысяч до 500 тысяч,Высшее,15-20 лет,5-10 лет,Торговля;,До 50 человек,экономист,100,30 000 — 60 000,Нет,2,4,4,1,2,2,6,1,1,1,7,1,4,1,1,1,1,6,5,7,1,2,1,3,1,1,3,1,3,3,2,2,4,4,3,4,2,2,4,4,4,3,2,2,2,3,2,5,5,5,5,3,2,5,3,3,6,3,3,4,2,4,4,4,2,4,4,5,4,3,3,3,21,16,22,12,10,15,8,11,11,55,30,22,16,20,6,1,1.6660037034011757,2.5159774112190916,1.273263391756219,1.3905069568402377,1,0.8590954965343937,0.9317846562920541,0.8544150651271973,0.9250685158018722,1,1.0143295253754125,1.0093799409506325,2.7888140046959826,0.9143682756470666,1,1.1971650234096467,0.8612950900181903,0.782005586977668,0.7150575247963222,23.698530168843163,7.845751463216724,4.570363733755517,6.726891746669095,4.555523225201827,1,1.7453534646932887,2.606841835212262,1.202091590787072,1.3336481262568913,1,0.8533524904231854,0.9250015359161509,0.8549228070736272,0.9185189660902381,1,0.9759444342214759,1.3802766354579672,0.9032308100970117,0.857783286090458,1,3.647242039665588,22.204208021985217,7.887935016949514,4.551795799503202,5.117235165866913,4.6472420396655885
Мужчина,42,Город с численностью от 100 тысяч до 500 тысяч,Высшее,20 + лет,20 + лет,госслужбы,До 500 человек,работник,95,60 000 — 100 000,Да,5,5,5,6,3,4,4,3,5,5,5,3,3,3,4,3,4,3,3,5,4,4,4,4,2,6,3,4,3,2,2,3,4,4,3,3,2,2,2,4,3,3,3,3,3,3,3,6,3,3,4,4,5,3,4,4,4,4,2,6,4,4,6,3,3,3,5,4,3,5,5,4,32,27,26,27,10,14,6,10,15,55,28,24,20,20,9,6,4.1650092585029395,3.1449717640238646,1.9098950876343286,2.7810139136804755,5,2.577286489603181,4.658923281460271,2.563245195381592,2.7752055474056165,3,4.05731810150165,4.03751976380253,1.6732884028175894,3.6574731025882663,2,2.3943300468192934,3.445180360072761,4.692033521866008,2.860230099185289,67.39292393634565,18.00089002384161,17.57466051385066,16.425599370710035,15.39177402794335,6,4.363383661733222,3.2585522940153275,1.803137386180608,2.6672962525137827,5,2.5600574712695563,4.625007679580754,2.5647684212208817,2.755556898270714,4,2.927833302664428,2.7605532709159344,3.6129232403880467,3.431133144361832,4,2.188345223799353,58.51854824691444,18.09236959444294,17.505390470341908,16.73244295833024,6.188345223799352
Женщина,35,Город с численностью от 100 тысяч до 500 тысяч,Неоконченное высшее,10-15 лет,0-1 года,"Финансы, бухгалтерия, банки;",До 500 человек,бухгалтер,100,15 000 — 30 000,Да,4,6,1,4,4,6,4,3,4,3,7,4,7,6,1,1,1,4,4,7,4,4,1,4,2,3,4,1,2,2,2,1,3,3,1,1,3,3,5,5,5,5,5,2,5,4,5,4,6,4,3,5,6,6,6,2,5,2,4,6,3,3,3,6,2,6,6,6,6,6,3,3,29,34,22,19,7,8,11,15,21,62,34,25,17,30,6,4,3.3320074068023513,3.773966116828637,2.546526783512438,4.171520870520713,4,2.577286489603181,2.7953539688761624,3.4176602605087893,5.550411094811233,1,1.0143295253754125,1.0093799409506325,2.231051203756786,3.6574731025882663,2,2.3943300468192934,0.8612950900181903,2.346016760933004,0.7150575247963222,53.39366618670141,17.82402117766414,18.340711813799366,8.912233772671097,8.31669942256681,4,3.4907069293865773,3.9102627528183933,2.404183181574144,4.000944378770674,4,2.5600574712695563,2.7750046077484525,3.419691228294509,5.511113796541428,1,0.9759444342214759,2.7605532709159344,0.9032308100970117,0.857783286090458,4,2.9177936317324704,49.48726977946109,17.80609724254979,18.265867103853946,6.49751180132488,6.91779363173247
